"subject" "activity" "measurement" "mean"
2 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.940361759574468
2 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.934407739791667
3 "laying" "TimeGravityAccelerationStdX" -0.982512193064516
3 "sitting" "TimeGravityAccelerationStdX" -0.957324457884615
3 "standing" "TimeGravityAccelerationStdX" -0.982020428032787
3 "walking" "TimeGravityAccelerationStdX" -0.97777159137931
3 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.950061129591837
3 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.944040819322034
4 "laying" "TimeGravityAccelerationStdX" -0.921199965925926
4 "sitting" "TimeGravityAccelerationStdX" -0.9814052948
4 "standing" "TimeGravityAccelerationStdX" -0.972908355892857
4 "walking" "TimeGravityAccelerationStdX" -0.983826494833333
4 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.955258881333333
4 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.958495235576923
5 "laying" "TimeGravityAccelerationStdX" -0.945695336153846
5 "sitting" "TimeGravityAccelerationStdX" -0.983137541590909
5 "standing" "TimeGravityAccelerationStdX" -0.974088206071429
5 "walking" "TimeGravityAccelerationStdX" -0.979348381428571
5 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.950490938510638
5 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.95357996893617
6 "laying" "TimeGravityAccelerationStdX" -0.887746310350877
6 "sitting" "TimeGravityAccelerationStdX" -0.988872369272727
6 "standing" "TimeGravityAccelerationStdX" -0.985583066842105
6 "walking" "TimeGravityAccelerationStdX" -0.977779896491228
6 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.9544062675
6 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.959399425098039
7 "laying" "TimeGravityAccelerationStdX" -0.914221270096154
7 "sitting" "TimeGravityAccelerationStdX" -0.957082433333333
7 "standing" "TimeGravityAccelerationStdX" -0.987917503962264
7 "walking" "TimeGravityAccelerationStdX" -0.979851271403509
7 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.964875962978723
7 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.932823053333333
8 "laying" "TimeGravityAccelerationStdX" -0.918873192333333
8 "sitting" "TimeGravityAccelerationStdX" -0.966757967173913
8 "standing" "TimeGravityAccelerationStdX" -0.987690217222222
8 "walking" "TimeGravityAccelerationStdX" -0.974752050208333
8 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.945766561578947
8 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.926673287804878
9 "laying" "TimeGravityAccelerationStdX" -0.9218210626
9 "sitting" "TimeGravityAccelerationStdX" -0.9552804062
9 "standing" "TimeGravityAccelerationStdX" -0.989103160444444
9 "walking" "TimeGravityAccelerationStdX" -0.980971973653846
9 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.952141220714286
9 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.954383557142857
10 "laying" "TimeGravityAccelerationStdX" -0.954531941896552
10 "sitting" "TimeGravityAccelerationStdX" -0.973128354074074
10 "standing" "TimeGravityAccelerationStdX" -0.991259485
10 "walking" "TimeGravityAccelerationStdX" -0.974435158113208
10 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.939267613157895
10 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.959216072340425
11 "laying" "TimeGravityAccelerationStdX" -0.97956560245614
11 "sitting" "TimeGravityAccelerationStdX" -0.988069341132075
11 "standing" "TimeGravityAccelerationStdX" -0.994529398085106
11 "walking" "TimeGravityAccelerationStdX" -0.98110101440678
11 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.954497498695652
11 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.953463105740741
12 "laying" "TimeGravityAccelerationStdX" -0.936458309333333
12 "sitting" "TimeGravityAccelerationStdX" -0.985203642352941
12 "standing" "TimeGravityAccelerationStdX" -0.985314210491803
12 "walking" "TimeGravityAccelerationStdX" -0.97911312
12 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.959504017391304
12 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.960246289807692
13 "laying" "TimeGravityAccelerationStdX" -0.957875244677419
13 "sitting" "TimeGravityAccelerationStdX" -0.981379112653061
13 "standing" "TimeGravityAccelerationStdX" -0.992232401754386
13 "walking" "TimeGravityAccelerationStdX" -0.97254492245614
13 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.952643084042553
13 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.946441502363636
14 "laying" "TimeGravityAccelerationStdX" -0.862136937254902
14 "sitting" "TimeGravityAccelerationStdX" -0.976280399444444
14 "standing" "TimeGravityAccelerationStdX" -0.972005366333333
14 "walking" "TimeGravityAccelerationStdX" -0.974816884237288
14 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.919098794
14 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.928523640925926
15 "laying" "TimeGravityAccelerationStdX" -0.961509742916667
15 "sitting" "TimeGravityAccelerationStdX" -0.982620883728814
15 "standing" "TimeGravityAccelerationStdX" -0.988432084716981
15 "walking" "TimeGravityAccelerationStdX" -0.978397287962963
15 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.942806478333333
15 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.952562395625
16 "laying" "TimeGravityAccelerationStdX" -0.963761977857143
16 "sitting" "TimeGravityAccelerationStdX" -0.980158243333333
16 "standing" "TimeGravityAccelerationStdX" -0.985359689871795
16 "walking" "TimeGravityAccelerationStdX" -0.982469595490196
16 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.957785118085106
16 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.948413552745098
17 "laying" "TimeGravityAccelerationStdX" -0.961063222394366
17 "sitting" "TimeGravityAccelerationStdX" -0.99019661703125
17 "standing" "TimeGravityAccelerationStdX" -0.985751365769231
17 "walking" "TimeGravityAccelerationStdX" -0.980983351639344
17 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.950026242173913
17 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.949460372291667
18 "laying" "TimeGravityAccelerationStdX" -0.982715987538462
18 "sitting" "TimeGravityAccelerationStdX" -0.994043771403509
18 "standing" "TimeGravityAccelerationStdX" -0.994270075205479
18 "walking" "TimeGravityAccelerationStdX" -0.983010882678571
18 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.960404874545455
18 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.961738807068966
19 "laying" "TimeGravityAccelerationStdX" -0.958959611084337
19 "sitting" "TimeGravityAccelerationStdX" -0.969355010136986
19 "standing" "TimeGravityAccelerationStdX" -0.992411542465753
19 "walking" "TimeGravityAccelerationStdX" -0.9698614625
19 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.899726139487179
19 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.916495992
20 "laying" "TimeGravityAccelerationStdX" -0.928674215147059
20 "sitting" "TimeGravityAccelerationStdX" -0.985829034393939
20 "standing" "TimeGravityAccelerationStdX" -0.981916942054795
20 "walking" "TimeGravityAccelerationStdX" -0.970327266470588
20 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.940458075111111
20 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.931405014313725
21 "laying" "TimeGravityAccelerationStdX" -0.945905270555556
21 "sitting" "TimeGravityAccelerationStdX" -0.992936404470588
21 "standing" "TimeGravityAccelerationStdX" -0.982906668876405
21 "walking" "TimeGravityAccelerationStdX" -0.969576355384615
21 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.940194827777778
21 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.940911635531915
22 "laying" "TimeGravityAccelerationStdX" -0.928781249027778
22 "sitting" "TimeGravityAccelerationStdX" -0.972009988709677
22 "standing" "TimeGravityAccelerationStdX" -0.992827298253968
22 "walking" "TimeGravityAccelerationStdX" -0.969643448043478
22 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.941242334722222
22 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.94063384047619
23 "laying" "TimeGravityAccelerationStdX" -0.947948758194444
23 "sitting" "TimeGravityAccelerationStdX" -0.984536722205882
23 "standing" "TimeGravityAccelerationStdX" -0.984610385
23 "walking" "TimeGravityAccelerationStdX" -0.977230903898305
23 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.950790837407407
23 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.933344481568627
24 "laying" "TimeGravityAccelerationStdX" -0.960412164305556
24 "sitting" "TimeGravityAccelerationStdX" -0.989660149852941
24 "standing" "TimeGravityAccelerationStdX" -0.992197591884058
24 "walking" "TimeGravityAccelerationStdX" -0.983132400344828
24 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.961845327454545
24 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.962190567457627
25 "laying" "TimeGravityAccelerationStdX" -0.829554947808219
25 "sitting" "TimeGravityAccelerationStdX" -0.988879980615385
25 "standing" "TimeGravityAccelerationStdX" -0.993148267702703
25 "walking" "TimeGravityAccelerationStdX" -0.979499263243243
25 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.964470066724138
25 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.950878450307692
26 "laying" "TimeGravityAccelerationStdX" -0.944472488552632
26 "sitting" "TimeGravityAccelerationStdX" -0.965082925641026
26 "standing" "TimeGravityAccelerationStdX" -0.992678782162162
26 "walking" "TimeGravityAccelerationStdX" -0.980055651016949
26 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.9627219918
26 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.962011392181818
27 "laying" "TimeGravityAccelerationStdX" -0.971183862702703
27 "sitting" "TimeGravityAccelerationStdX" -0.982445738
27 "standing" "TimeGravityAccelerationStdX" -0.994012162875
27 "walking" "TimeGravityAccelerationStdX" -0.979866136842105
27 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.946975165
27 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.956433874705882
28 "laying" "TimeGravityAccelerationStdX" -0.970599089375
28 "sitting" "TimeGravityAccelerationStdX" -0.989132499583333
28 "standing" "TimeGravityAccelerationStdX" -0.990059426582279
28 "walking" "TimeGravityAccelerationStdX" -0.976693902592593
28 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.956921542391304
28 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.944697800196078
29 "laying" "TimeGravityAccelerationStdX" -0.972939889855073
29 "sitting" "TimeGravityAccelerationStdX" -0.984679151833333
29 "standing" "TimeGravityAccelerationStdX" -0.996764227384615
29 "walking" "TimeGravityAccelerationStdX" -0.978253538867925
29 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.9417361925
29 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.954189013061225
30 "laying" "TimeGravityAccelerationStdX" -0.979563942714286
30 "sitting" "TimeGravityAccelerationStdX" -0.978364712258065
30 "standing" "TimeGravityAccelerationStdX" -0.996420919152542
30 "walking" "TimeGravityAccelerationStdX" -0.979752466923077
30 "walkingDownstairs" "TimeGravityAccelerationStdX" -0.958890388709677
30 "walkingUpstairs" "TimeGravityAccelerationStdX" -0.954033624307692
1 "laying" "TimeGravityAccelerationStdY" -0.90772000676
1 "sitting" "TimeGravityAccelerationStdY" -0.935517055957447
1 "standing" "TimeGravityAccelerationStdY" -0.981225957924528
1 "walking" "TimeGravityAccelerationStdY" -0.971305961473684
1 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.937018658979592
1 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.952849233207547
2 "laying" "TimeGravityAccelerationStdY" -0.988211865208333
2 "sitting" "TimeGravityAccelerationStdY" -0.956750273043478
2 "standing" "TimeGravityAccelerationStdY" -0.97419442037037
2 "walking" "TimeGravityAccelerationStdY" -0.972116879661017
2 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.940068525531915
2 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.92376745375
3 "laying" "TimeGravityAccelerationStdY" -0.981202749677419
3 "sitting" "TimeGravityAccelerationStdY" -0.903923008269231
3 "standing" "TimeGravityAccelerationStdY" -0.957425321803279
3 "walking" "TimeGravityAccelerationStdY" -0.962355639482759
3 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.946094637755102
3 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.909825953898305
4 "laying" "TimeGravityAccelerationStdY" -0.969816635740741
4 "sitting" "TimeGravityAccelerationStdY" -0.93272710386
4 "standing" "TimeGravityAccelerationStdY" -0.917613464821429
4 "walking" "TimeGravityAccelerationStdY" -0.967963221
4 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.932066041111111
4 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.923376019038462
5 "laying" "TimeGravityAccelerationStdY" -0.985964053846154
5 "sitting" "TimeGravityAccelerationStdY" -0.939942979795454
5 "standing" "TimeGravityAccelerationStdY" -0.931973943392857
5 "walking" "TimeGravityAccelerationStdY" -0.961585474821429
5 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.912363420851064
5 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.900511719787234
6 "laying" "TimeGravityAccelerationStdY" -0.959161956491228
6 "sitting" "TimeGravityAccelerationStdY" -0.960875994727273
6 "standing" "TimeGravityAccelerationStdY" -0.96844910122807
6 "walking" "TimeGravityAccelerationStdY" -0.964248568070175
6 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.93357760125
6 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.912900683137255
7 "laying" "TimeGravityAccelerationStdY" -0.955543549230769
7 "sitting" "TimeGravityAccelerationStdY" -0.945436264583333
7 "standing" "TimeGravityAccelerationStdY" -0.966162998679245
7 "walking" "TimeGravityAccelerationStdY" -0.969404155087719
7 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.952678693617021
7 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.939774255490196
8 "laying" "TimeGravityAccelerationStdY" -0.957990036481482
8 "sitting" "TimeGravityAccelerationStdY" -0.937462301369565
8 "standing" "TimeGravityAccelerationStdY" -0.958904114074074
8 "walking" "TimeGravityAccelerationStdY" -0.956781505625
8 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.941580934473684
8 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.931032068536585
9 "laying" "TimeGravityAccelerationStdY" -0.9699944882
9 "sitting" "TimeGravityAccelerationStdY" -0.94645197
9 "standing" "TimeGravityAccelerationStdY" -0.972573867555556
9 "walking" "TimeGravityAccelerationStdY" -0.971242423076923
9 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.936306558809524
9 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.901317321632653
10 "laying" "TimeGravityAccelerationStdY" -0.966701156034483
10 "sitting" "TimeGravityAccelerationStdY" -0.935690006481481
10 "standing" "TimeGravityAccelerationStdY" -0.975410724090909
10 "walking" "TimeGravityAccelerationStdY" -0.971114719811321
10 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.937003823684211
10 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.937039417446809
11 "laying" "TimeGravityAccelerationStdY" -0.990765579649123
11 "sitting" "TimeGravityAccelerationStdY" -0.949792572075472
11 "standing" "TimeGravityAccelerationStdY" -0.981047828723404
11 "walking" "TimeGravityAccelerationStdY" -0.966240553559322
11 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.926310469565217
11 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.924360832962963
12 "laying" "TimeGravityAccelerationStdY" -0.974396492666667
12 "sitting" "TimeGravityAccelerationStdY" -0.963641979215686
12 "standing" "TimeGravityAccelerationStdY" -0.970482614590164
12 "walking" "TimeGravityAccelerationStdY" -0.9646191738
12 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.94329842826087
12 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.941378352307692
13 "laying" "TimeGravityAccelerationStdY" -0.975948136290323
13 "sitting" "TimeGravityAccelerationStdY" -0.951353064693878
13 "standing" "TimeGravityAccelerationStdY" -0.974681225789474
13 "walking" "TimeGravityAccelerationStdY" -0.960899845614035
13 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.92854437106383
13 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.922054968727273
14 "laying" "TimeGravityAccelerationStdY" -0.94877486372549
14 "sitting" "TimeGravityAccelerationStdY" -0.95032266362963
14 "standing" "TimeGravityAccelerationStdY" -0.965781048333333
14 "walking" "TimeGravityAccelerationStdY" -0.954455935762712
14 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.920725940666667
14 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.907231431296296
15 "laying" "TimeGravityAccelerationStdY" -0.986036192361111
15 "sitting" "TimeGravityAccelerationStdY" -0.943561411694915
15 "standing" "TimeGravityAccelerationStdY" -0.965687978301887
15 "walking" "TimeGravityAccelerationStdY" -0.971056501481481
15 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.925685893571429
15 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.927648821458333
16 "laying" "TimeGravityAccelerationStdY" -0.966087103857143
16 "sitting" "TimeGravityAccelerationStdY" -0.968023206956522
16 "standing" "TimeGravityAccelerationStdY" -0.980552435769231
16 "walking" "TimeGravityAccelerationStdY" -0.973784841960784
16 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.955487793617021
16 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.933657461176471
17 "laying" "TimeGravityAccelerationStdY" -0.961466681267606
17 "sitting" "TimeGravityAccelerationStdY" -0.9667201059375
17 "standing" "TimeGravityAccelerationStdY" -0.975810476025641
17 "walking" "TimeGravityAccelerationStdY" -0.968613202622951
17 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.946576675652174
17 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.91597346625
18 "laying" "TimeGravityAccelerationStdY" -0.994093522615385
18 "sitting" "TimeGravityAccelerationStdY" -0.984035479473684
18 "standing" "TimeGravityAccelerationStdY" -0.981335941917808
18 "walking" "TimeGravityAccelerationStdY" -0.975311658928571
18 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.932962218181818
18 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.942056881206897
19 "laying" "TimeGravityAccelerationStdY" -0.986993149638554
19 "sitting" "TimeGravityAccelerationStdY" -0.96996981369863
19 "standing" "TimeGravityAccelerationStdY" -0.971426607808219
19 "walking" "TimeGravityAccelerationStdY" -0.958651200384615
19 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.917880864102564
19 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.9010448505
20 "laying" "TimeGravityAccelerationStdY" -0.976018476911765
20 "sitting" "TimeGravityAccelerationStdY" -0.966983534242424
20 "standing" "TimeGravityAccelerationStdY" -0.957462721369863
20 "walking" "TimeGravityAccelerationStdY" -0.962003383529412
20 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.908577153777778
20 "walkingUpstairs" "TimeGravityAccelerationStdY" -0.92459435372549
21 "laying" "TimeGravityAccelerationStdY" -0.983732936111111
21 "sitting" "TimeGravityAccelerationStdY" -0.979355363176471
21 "standing" "TimeGravityAccelerationStdY" -0.977681415955056
21 "walking" "TimeGravityAccelerationStdY" -0.964144520576923
21 "walkingDownstairs" "TimeGravityAccelerationStdY" -0.940111830666667
